product_name,quantity,price,date
apple,39,10.5,2021-06-04
cigarettes,67,123.0,2021-08-19
apple,64,10.5,2023-04-10
cherry,74,25.6,2022-07-09
apple,5,10.5,2023-08-25
pear,99,15.7,2021-04-06
bread,17,15.4,2023-11-24
pear,85,15.7,2023-07-04
cherry,52,25.6,2021-10-21
mango,62,250.99,2023-07-11
bread,51,15.4,2023-06-16
cigarettes,1,123.0,2021-11-24
cigarettes,12,123.0,2022-05-19
cherry,26,25.6,2023-06-26
mango,93,250.99,2021-10-16
cigarettes,87,123.0,2023-06-21
cherry,49,25.6,2022-01-19
pear,75,15.7,2023-09-25
cherry,24,25.6,2022-10-23
cigarettes,32,123.0,2021-08-02
cigarettes,97,123.0,2023-09-04
apple,51,10.5,2022-01-08
bread,8,15.4,2022-08-08
cherry,46,25.6,2022-06-20
mango,21,250.99,2022-04-11
cherry,20,25.6,2022-02-01
pear,33,15.7,2022-09-20
mango,25,250.99,2023-02-26
pear,43,15.7,2023-10-27
bread,35,15.4,2021-05-19
cherry,23,25.6,2022-02-08
mango,72,250.99,2022-11-14
mango,96,250.99,2021-01-17
mango,85,250.99,2021-03-10
apple,39,10.5,2022-09-13
cherry,54,25.6,2022-08-17
cherry,73,25.6,2022-11-17
pear,89,15.7,2023-04-09
cigarettes,97,123.0,2022-03-29
cherry,29,25.6,2021-07-17
pear,95,15.7,2023-04-19
bread,32,15.4,2021-08-17
pear,49,15.7,2023-04-10
cherry,15,25.6,2021-04-25
apple,69,10.5,2021-09-01
pear,21,15.7,2023-06-25
bread,23,15.4,2022-09-09
pear,18,15.7,2021-05-21
mango,74,250.99,2022-05-09
pear,43,15.7,2022-10-08
pear,49,15.7,2021-03-29
bread,80,15.4,2023-04-13
bread,92,15.4,2023-11-13
apple,47,10.5,2022-03-24
bread,77,15.4,2021-02-02
cigarettes,89,123.0,2022-05-04
mango,35,250.99,2022-11-13
mango,3,250.99,2021-06-10
mango,9,250.99,2023-10-06
mango,95,250.99,2023-02-11
cigarettes,75,123.0,2021-02-20
apple,66,10.5,2021-02-05
cigarettes,99,123.0,2021-04-14
apple,33,10.5,2021-04-30
pear,48,15.7,2021-10-21
pear,10,15.7,2021-09-18
mango,70,250.99,2022-03-18
mango,15,250.99,2022-03-19
bread,95,15.4,2022-01-21
pear,95,15.7,2022-06-08
apple,89,10.5,2022-11-07
apple,21,10.5,2022-04-06
cigarettes,91,123.0,2023-06-22
apple,84,10.5,2021-05-20
cigarettes,92,123.0,2021-10-02
bread,10,15.4,2023-06-04
cherry,25,25.6,2021-07-08
apple,93,10.5,2021-05-14
cigarettes,96,123.0,2021-08-25
mango,49,250.99,2022-05-06
pear,20,15.7,2023-02-27
cherry,7,25.6,2022-09-06
cigarettes,78,123.0,2023-04-14
apple,34,10.5,2023-07-22
bread,73,15.4,2021-04-05
cigarettes,98,123.0,2022-06-16
cherry,31,25.6,2021-04-09
pear,78,15.7,2021-11-27
apple,45,10.5,2022-06-05
bread,71,15.4,2022-03-04
bread,21,15.4,2023-06-26
mango,38,250.99,2021-11-04
apple,40,10.5,2021-06-15
pear,96,15.7,2022-09-30
pear,31,15.7,2021-06-24
cherry,92,25.6,2022-01-08
pear,27,15.7,2022-06-14
cherry,94,25.6,2023-08-13
apple,58,10.5,2023-09-27
apple,18,10.5,2023-10-28
apple,1,10.5,2021-08-08
bread,16,15.4,2021-03-20
mango,97,250.99,2021-01-09
pear,5,15.7,2022-11-03
pear,33,15.7,2023-09-09
pear,16,15.7,2022-08-28
cherry,3,25.6,2021-05-14
mango,40,250.99,2023-01-10
cherry,92,25.6,2023-05-20
bread,91,15.4,2021-10-01
mango,54,250.99,2022-03-06
pear,46,15.7,2021-09-08
cigarettes,36,123.0,2022-07-13
apple,75,10.5,2021-01-08
mango,12,250.99,2023-02-14
cherry,2,25.6,2022-07-18
mango,31,250.99,2022-02-24
mango,30,250.99,2023-03-15
pear,61,15.7,2021-03-10
apple,89,10.5,2021-11-28
cherry,21,25.6,2023-02-11
pear,88,15.7,2022-02-04
pear,65,15.7,2022-01-08
pear,17,15.7,2021-02-09
cigarettes,45,123.0,2023-04-17
pear,59,15.7,2021-04-30
pear,38,15.7,2022-05-18
mango,84,250.99,2022-01-28
cigarettes,11,123.0,2022-06-27
cherry,26,25.6,2022-03-12
apple,10,10.5,2022-06-12
cherry,48,25.6,2021-06-11
bread,90,15.4,2021-10-23
cherry,42,25.6,2022-09-08
pear,20,15.7,2023-10-30
mango,58,250.99,2022-10-01
bread,62,15.4,2022-10-29
mango,22,250.99,2022-01-07
pear,61,15.7,2023-07-10
cherry,80,25.6,2021-01-28
cigarettes,24,123.0,2023-11-03
mango,85,250.99,2022-09-05
cigarettes,58,123.0,2022-06-06
cigarettes,7,123.0,2021-09-20
apple,8,10.5,2022-09-09
mango,44,250.99,2023-10-07
pear,33,15.7,2022-03-06
apple,57,10.5,2023-02-25
cigarettes,82,123.0,2021-02-02
bread,67,15.4,2023-04-29
cigarettes,72,123.0,2023-04-08
apple,44,10.5,2023-10-04
apple,2,10.5,2021-07-14
cigarettes,55,123.0,2023-09-24
bread,74,15.4,2023-01-01
cigarettes,34,123.0,2021-02-08
mango,16,250.99,2021-09-21
cherry,99,25.6,2021-11-09
bread,61,15.4,2021-06-01
cherry,6,25.6,2021-10-08
mango,27,250.99,2023-10-20
apple,64,10.5,2023-02-02
pear,48,15.7,2023-05-26
bread,14,15.4,2022-03-06
mango,81,250.99,2021-02-25
pear,12,15.7,2021-08-21
apple,54,10.5,2021-05-15
bread,55,15.4,2022-10-22
cherry,48,25.6,2023-10-06
pear,69,15.7,2021-11-30
cigarettes,10,123.0,2023-06-01
cherry,38,25.6,2021-11-20
cigarettes,11,123.0,2022-02-19
cigarettes,52,123.0,2021-04-29
apple,75,10.5,2022-08-09
pear,54,15.7,2021-02-18
bread,44,15.4,2021-05-01
bread,78,15.4,2021-08-23
mango,18,250.99,2021-10-19
bread,42,15.4,2022-07-29
cherry,50,25.6,2022-07-14
cherry,35,25.6,2022-08-13
bread,54,15.4,2022-11-23
mango,92,250.99,2023-01-18
mango,13,250.99,2021-06-22
mango,70,250.99,2021-04-22
apple,86,10.5,2023-10-18
cherry,9,25.6,2023-07-16
cherry,88,25.6,2022-11-17
bread,97,15.4,2021-07-05
bread,27,15.4,2021-06-18
cigarettes,65,123.0,2022-10-08
pear,7,15.7,2021-08-06
apple,85,10.5,2022-09-27
apple,91,10.5,2022-07-13
mango,43,250.99,2022-02-14
pear,27,15.7,2021-11-21
apple,7,10.5,2021-07-26
apple,97,10.5,2023-02-13
mango,45,250.99,2022-02-19
apple,29,10.5,2022-03-30
cherry,36,25.6,2023-02-25
bread,82,15.4,2023-09-08
mango,49,250.99,2022-02-10
cherry,75,25.6,2023-10-30
cherry,88,25.6,2022-05-18
pear,6,15.7,2023-05-08
pear,7,15.7,2023-04-18
apple,35,10.5,2021-07-08
pear,37,15.7,2022-05-06
cherry,33,25.6,2021-10-27
apple,72,10.5,2022-09-19
bread,56,15.4,2022-02-10
cigarettes,66,123.0,2023-03-01
cherry,27,25.6,2021-06-30
cigarettes,92,123.0,2021-02-16
bread,98,15.4,2021-07-08
pear,24,15.7,2022-04-17
pear,43,15.7,2021-03-03
mango,63,250.99,2021-07-27
pear,6,15.7,2023-09-11
pear,53,15.7,2022-08-23
bread,55,15.4,2023-04-13
cherry,67,25.6,2021-02-08
bread,85,15.4,2022-01-19
cigarettes,89,123.0,2022-05-24
bread,70,15.4,2022-02-24
pear,45,15.7,2021-06-05
pear,68,15.7,2022-08-15
bread,77,15.4,2023-01-26
cherry,80,25.6,2023-05-10
pear,65,15.7,2023-11-30
mango,15,250.99,2022-10-16
pear,69,15.7,2022-06-05
bread,8,15.4,2021-03-07
cigarettes,26,123.0,2022-05-23
cherry,21,25.6,2021-11-21
mango,10,250.99,2023-05-21
pear,22,15.7,2021-01-10
cigarettes,19,123.0,2021-07-07
mango,3,250.99,2023-06-03
pear,17,15.7,2022-06-25
cigarettes,82,123.0,2021-05-08
pear,70,15.7,2023-02-19
bread,57,15.4,2023-02-20
cigarettes,42,123.0,2021-09-27
cherry,17,25.6,2022-07-25
apple,87,10.5,2021-07-27
bread,46,15.4,2021-08-24
pear,54,15.7,2022-03-14
mango,10,250.99,2022-06-27
mango,18,250.99,2021-03-04
cherry,7,25.6,2023-01-05
mango,62,250.99,2022-04-03
bread,86,15.4,2023-04-24
cherry,46,25.6,2023-11-07
apple,4,10.5,2021-06-19
apple,94,10.5,2023-02-25
mango,8,250.99,2021-05-04
bread,54,15.4,2021-02-19
apple,18,10.5,2023-09-10
apple,26,10.5,2022-08-11
mango,19,250.99,2021-09-17
cherry,32,25.6,2022-02-16
cigarettes,92,123.0,2021-02-24
cigarettes,4,123.0,2021-03-10
mango,9,250.99,2021-03-12
bread,99,15.4,2022-06-17
apple,67,10.5,2022-05-17
apple,38,10.5,2022-03-17
pear,77,15.7,2023-01-13
pear,43,15.7,2021-11-16
mango,63,250.99,2023-07-24
bread,28,15.4,2021-05-27
mango,43,250.99,2023-02-01
mango,70,250.99,2022-06-07
cherry,40,25.6,2022-03-25
cigarettes,32,123.0,2022-10-12
cherry,3,25.6,2021-07-26
pear,46,15.7,2023-06-16
apple,95,10.5,2021-06-19
cigarettes,38,123.0,2022-04-10
bread,32,15.4,2021-09-03
cherry,2,25.6,2022-04-21
cherry,86,25.6,2022-08-09
apple,74,10.5,2023-02-12
cigarettes,32,123.0,2022-09-08
apple,89,10.5,2021-08-08
cherry,27,25.6,2021-09-15
mango,15,250.99,2022-07-27
mango,86,250.99,2022-06-06
cherry,18,25.6,2023-01-29
cigarettes,56,123.0,2023-03-25
cherry,73,25.6,2022-06-22
cherry,5,25.6,2023-04-15
apple,28,10.5,2022-02-03
bread,62,15.4,2021-03-07
pear,8,15.7,2023-02-06
apple,5,10.5,2022-08-12
cherry,43,25.6,2021-09-22
cigarettes,58,123.0,2021-05-11
cigarettes,85,123.0,2022-02-12
mango,25,250.99,2021-04-29
pear,74,15.7,2023-01-01
apple,60,10.5,2021-11-06
pear,46,15.7,2021-01-20
cherry,64,25.6,2023-01-20
mango,66,250.99,2023-07-13
bread,29,15.4,2022-01-09
cigarettes,98,123.0,2021-05-26
cigarettes,58,123.0,2023-04-22
apple,46,10.5,2022-06-12
bread,40,15.4,2022-02-12
bread,35,15.4,2021-05-04
bread,1,15.4,2021-04-24
apple,64,10.5,2022-07-28
mango,6,250.99,2023-06-25
cherry,76,25.6,2023-08-26
mango,63,250.99,2023-10-05
apple,42,10.5,2021-04-12
pear,32,15.7,2021-05-19
mango,64,250.99,2021-11-24
cherry,57,25.6,2021-02-16
cigarettes,94,123.0,2022-05-03
mango,41,250.99,2023-06-07
cherry,64,25.6,2022-11-28
cigarettes,72,123.0,2021-08-30
bread,39,15.4,2021-02-28
apple,13,10.5,2021-06-13
pear,25,15.7,2022-06-07
mango,42,250.99,2023-06-25
apple,29,10.5,2021-05-20
apple,19,10.5,2022-09-22
pear,82,15.7,2021-04-05
cherry,95,25.6,2021-09-24
apple,85,10.5,2021-04-25
mango,13,250.99,2023-02-10
pear,80,15.7,2021-08-21
cigarettes,42,123.0,2022-03-02
bread,80,15.4,2023-11-01
bread,13,15.4,2023-05-23
mango,92,250.99,2023-03-21
bread,90,15.4,2021-04-08
bread,55,15.4,2021-05-26
cherry,25,25.6,2021-05-15
bread,95,15.4,2021-04-29
cigarettes,6,123.0,2022-05-04
bread,62,15.4,2021-02-12
cigarettes,17,123.0,2023-08-19
pear,85,15.7,2022-04-08
pear,45,15.7,2023-08-17
cherry,10,25.6,2022-01-07
pear,61,15.7,2022-01-01
bread,47,15.4,2022-11-21
mango,67,250.99,2023-03-24
apple,53,10.5,2023-11-01
mango,41,250.99,2022-10-05
pear,55,15.7,2022-10-11
apple,58,10.5,2021-08-22
mango,35,250.99,2021-03-18
bread,60,15.4,2022-06-17
cigarettes,22,123.0,2022-10-15
cigarettes,29,123.0,2021-11-19
pear,28,15.7,2023-11-13
mango,9,250.99,2023-11-01
bread,54,15.4,2021-11-20
mango,79,250.99,2021-07-03
cigarettes,77,123.0,2022-03-12
cigarettes,27,123.0,2021-09-30
mango,7,250.99,2022-03-14
mango,91,250.99,2022-11-26
mango,52,250.99,2022-04-08
apple,83,10.5,2023-08-29
bread,17,15.4,2023-01-16
cherry,61,25.6,2022-05-06
apple,15,10.5,2023-09-02
mango,42,250.99,2022-04-12
cherry,31,25.6,2023-03-09
apple,82,10.5,2021-04-10
cherry,34,25.6,2021-01-08
cherry,61,25.6,2021-03-30
bread,9,15.4,2023-10-11
mango,19,250.99,2022-01-19
bread,4,15.4,2023-06-30
apple,13,10.5,2023-07-27
cherry,1,25.6,2021-06-26
apple,35,10.5,2021-08-14
pear,93,15.7,2023-02-11
bread,67,15.4,2021-04-17
cigarettes,28,123.0,2023-06-11
pear,73,15.7,2023-06-23
bread,57,15.4,2023-06-30
apple,14,10.5,2022-07-06
bread,19,15.4,2022-09-08
cherry,66,25.6,2023-02-07
cigarettes,66,123.0,2023-03-18
bread,19,15.4,2023-04-03
cherry,33,25.6,2022-11-30
mango,49,250.99,2023-06-27
mango,11,250.99,2021-05-09
cherry,67,25.6,2022-02-17
mango,28,250.99,2021-10-19
apple,63,10.5,2022-02-28
mango,64,250.99,2021-04-29
cigarettes,56,123.0,2021-03-07
bread,93,15.4,2022-09-08
pear,66,15.7,2023-03-03
mango,75,250.99,2021-04-22
cigarettes,6,123.0,2023-10-15
cherry,1,25.6,2023-05-12
apple,80,10.5,2022-02-22
mango,65,250.99,2022-04-16
bread,68,15.4,2021-07-03
cigarettes,42,123.0,2022-01-27
pear,49,15.7,2023-07-30
cherry,6,25.6,2021-03-15
cigarettes,52,123.0,2023-02-04
apple,63,10.5,2023-08-19
cherry,3,25.6,2021-05-28
mango,95,250.99,2021-06-12
pear,87,15.7,2021-01-24
mango,22,250.99,2022-03-08
mango,24,250.99,2023-11-11
apple,83,10.5,2023-02-08
pear,40,15.7,2023-04-09
cherry,32,25.6,2022-01-23
cigarettes,72,123.0,2023-10-04
bread,53,15.4,2023-05-14
cherry,2,25.6,2023-03-17
cigarettes,90,123.0,2023-01-01
bread,67,15.4,2023-05-15
cherry,28,25.6,2021-06-08
pear,38,15.7,2022-02-11
bread,57,15.4,2023-08-16
cherry,8,25.6,2023-05-04
cigarettes,92,123.0,2023-08-21
apple,25,10.5,2022-10-06
bread,39,15.4,2023-01-06
bread,94,15.4,2021-10-16
cherry,35,25.6,2021-07-09
mango,74,250.99,2022-06-03
cigarettes,78,123.0,2022-07-29
bread,30,15.4,2023-01-18
bread,16,15.4,2022-10-10
cigarettes,12,123.0,2022-10-21
apple,59,10.5,2022-11-18
bread,49,15.4,2021-04-20
cherry,54,25.6,2022-04-21
apple,2,10.5,2023-02-15
bread,53,15.4,2023-08-14
apple,79,10.5,2021-04-26
cherry,51,25.6,2022-11-12
cigarettes,92,123.0,2023-03-28
cigarettes,54,123.0,2023-04-02
cherry,86,25.6,2022-07-07
mango,35,250.99,2021-11-07
bread,93,15.4,2023-02-09
bread,72,15.4,2023-05-04
cherry,91,25.6,2022-01-17
pear,49,15.7,2021-10-02
bread,52,15.4,2023-01-16
cherry,33,25.6,2022-05-08
pear,43,15.7,2022-02-15
cherry,16,25.6,2022-11-13
mango,11,250.99,2022-01-21
cherry,56,25.6,2023-06-09
cigarettes,77,123.0,2023-03-07
cigarettes,84,123.0,2022-04-12
cherry,21,25.6,2022-06-13
cherry,33,25.6,2021-03-04
mango,83,250.99,2023-01-11
pear,72,15.7,2022-06-16
cherry,70,25.6,2021-04-11
pear,65,15.7,2023-04-13
bread,94,15.4,2021-02-20
pear,62,15.7,2023-10-02
apple,57,10.5,2022-03-25
bread,2,15.4,2021-09-18
apple,75,10.5,2021-01-21
mango,66,250.99,2023-06-22
apple,37,10.5,2022-06-27
pear,75,15.7,2021-11-01
pear,95,15.7,2023-08-09
mango,36,250.99,2023-09-29
mango,34,250.99,2023-09-20
cherry,65,25.6,2022-04-06
cigarettes,45,123.0,2023-11-23
mango,9,250.99,2023-02-28
apple,39,10.5,2023-03-18
bread,77,15.4,2022-10-28
apple,23,10.5,2023-08-05
pear,77,15.7,2023-06-22
pear,49,15.7,2023-06-12
pear,89,15.7,2023-01-14
mango,20,250.99,2021-02-10
bread,55,15.4,2021-06-11
bread,74,15.4,2022-02-18
apple,80,10.5,2023-04-09
cigarettes,12,123.0,2022-09-10
cherry,82,25.6,2022-07-14
pear,54,15.7,2022-08-28
bread,66,15.4,2023-06-15
mango,36,250.99,2021-01-02
pear,92,15.7,2023-09-28
bread,37,15.4,2023-05-11
cherry,38,25.6,2023-10-25
bread,61,15.4,2021-09-22
cigarettes,70,123.0,2023-11-26
cherry,62,25.6,2021-01-08
cherry,72,25.6,2023-05-06
pear,41,15.7,2023-01-20
pear,98,15.7,2021-09-23
cigarettes,25,123.0,2022-10-13
mango,45,250.99,2022-04-21
pear,2,15.7,2022-11-30
cigarettes,58,123.0,2023-11-18
cherry,19,25.6,2023-09-18
apple,37,10.5,2022-11-20
pear,22,15.7,2023-02-01
bread,94,15.4,2021-10-04
cherry,83,25.6,2021-10-22
cigarettes,96,123.0,2021-05-15
apple,81,10.5,2022-11-23
cherry,10,25.6,2021-11-27
pear,56,15.7,2022-04-05
mango,83,250.99,2021-04-03
pear,90,15.7,2022-08-21
cigarettes,97,123.0,2022-01-15
cherry,65,25.6,2022-01-30
mango,97,250.99,2021-07-04
bread,70,15.4,2023-11-11
cherry,62,25.6,2021-11-20
cigarettes,61,123.0,2021-07-05
pear,90,15.7,2021-03-07
cigarettes,85,123.0,2021-08-29
pear,1,15.7,2021-04-05
mango,78,250.99,2023-08-11
cigarettes,89,123.0,2021-03-01
cigarettes,82,123.0,2023-09-18
bread,13,15.4,2022-08-30
apple,21,10.5,2023-11-18
cigarettes,49,123.0,2022-08-24
mango,57,250.99,2021-06-07
cherry,37,25.6,2021-10-29
cigarettes,63,123.0,2023-02-01
apple,10,10.5,2023-03-20
cigarettes,85,123.0,2021-04-07
bread,2,15.4,2021-01-02
mango,84,250.99,2022-04-29
pear,3,15.7,2022-03-03
cherry,45,25.6,2021-11-28
cherry,90,25.6,2022-07-11
cherry,4,25.6,2021-08-14
cigarettes,49,123.0,2022-06-22
apple,15,10.5,2023-01-29
apple,19,10.5,2022-01-20
bread,82,15.4,2022-07-22
cherry,4,25.6,2023-07-29
bread,49,15.4,2022-10-08
pear,69,15.7,2021-07-08
pear,59,15.7,2022-05-17
apple,79,10.5,2021-04-23
cigarettes,41,123.0,2023-08-19
apple,50,10.5,2021-05-03
pear,29,15.7,2023-08-10
mango,85,250.99,2023-03-29
bread,89,15.4,2023-04-05
bread,69,15.4,2023-08-11
pear,71,15.7,2022-08-13
cigarettes,94,123.0,2021-06-28
pear,88,15.7,2021-11-13
bread,42,15.4,2021-05-05
mango,19,250.99,2022-08-05
cherry,40,25.6,2023-03-23
pear,73,15.7,2023-01-16
apple,34,10.5,2023-11-28
cherry,24,25.6,2021-05-07
apple,57,10.5,2021-03-13
cigarettes,1,123.0,2023-03-30
bread,74,15.4,2021-07-21
pear,95,15.7,2023-07-29
mango,24,250.99,2022-01-28
cigarettes,32,123.0,2023-04-10
apple,45,10.5,2023-10-30
cherry,87,25.6,2023-05-17
pear,12,15.7,2023-07-17
pear,57,15.7,2023-04-17
cherry,75,25.6,2023-05-06
cherry,62,25.6,2023-07-26
cigarettes,38,123.0,2023-11-14
cigarettes,12,123.0,2022-05-17
pear,99,15.7,2022-07-21
cigarettes,99,123.0,2023-01-03
cigarettes,48,123.0,2021-04-17
mango,16,250.99,2021-04-04
mango,32,250.99,2022-02-03
apple,80,10.5,2021-10-30
mango,2,250.99,2023-05-20
mango,45,250.99,2022-03-18
pear,5,15.7,2021-04-13
pear,56,15.7,2021-11-28
mango,69,250.99,2021-06-22
mango,83,250.99,2023-10-13
bread,17,15.4,2021-06-08
cherry,20,25.6,2023-04-02
pear,4,15.7,2021-09-14
bread,81,15.4,2021-05-01
apple,17,10.5,2022-02-27
apple,11,10.5,2021-02-18
cigarettes,81,123.0,2023-08-10
bread,49,15.4,2023-03-02
mango,85,250.99,2023-08-02
mango,45,250.99,2022-01-15
cigarettes,7,123.0,2021-10-23
cigarettes,70,123.0,2023-06-12
pear,52,15.7,2022-11-08
bread,4,15.4,2023-04-21
apple,2,10.5,2021-06-26
bread,22,15.4,2022-09-25
pear,20,15.7,2023-02-09
cherry,23,25.6,2021-11-12
cigarettes,27,123.0,2022-08-27
cigarettes,33,123.0,2022-09-29
cherry,37,25.6,2023-07-12
mango,55,250.99,2021-04-23
mango,95,250.99,2021-02-20
bread,97,15.4,2021-04-01
pear,81,15.7,2023-05-14
mango,8,250.99,2022-03-14
mango,60,250.99,2023-04-10
pear,69,15.7,2022-07-22
bread,21,15.4,2021-03-21
cigarettes,90,123.0,2023-06-27
pear,74,15.7,2021-01-17
pear,22,15.7,2021-09-14
cherry,30,25.6,2022-07-10
cigarettes,41,123.0,2023-06-25
apple,6,10.5,2023-04-30
bread,58,15.4,2023-05-10
cigarettes,22,123.0,2022-08-27
pear,45,15.7,2023-04-23
apple,59,10.5,2023-08-25
bread,96,15.4,2023-01-09
mango,21,250.99,2022-05-08
mango,1,250.99,2023-05-12
cherry,42,25.6,2023-07-27
apple,87,10.5,2022-11-14
cigarettes,77,123.0,2022-04-23
pear,80,15.7,2023-07-14
apple,60,10.5,2022-04-02
cigarettes,93,123.0,2023-09-09
bread,80,15.4,2021-01-24
pear,69,15.7,2021-08-08
mango,22,250.99,2021-02-20
cigarettes,64,123.0,2021-08-19
cherry,99,25.6,2023-05-15
bread,65,15.4,2023-01-05
mango,98,250.99,2023-10-12
cigarettes,3,123.0,2022-07-07
mango,52,250.99,2022-10-25
cigarettes,85,123.0,2022-04-12
bread,90,15.4,2023-08-07
bread,13,15.4,2023-11-23
bread,25,15.4,2023-11-20
bread,33,15.4,2022-08-16
cherry,75,25.6,2021-06-22
pear,29,15.7,2023-06-12
bread,9,15.4,2021-02-05
cherry,66,25.6,2022-07-29
apple,51,10.5,2022-08-23
pear,23,15.7,2023-08-25
mango,13,250.99,2023-08-28
apple,80,10.5,2021-02-27
cherry,79,25.6,2023-07-01
apple,77,10.5,2021-02-27
cherry,91,25.6,2021-10-04
mango,51,250.99,2023-08-03
pear,54,15.7,2021-10-12
cigarettes,54,123.0,2021-05-06
bread,65,15.4,2023-06-15
pear,54,15.7,2021-11-11
apple,49,10.5,2021-09-11
apple,18,10.5,2021-03-11
cherry,45,25.6,2021-05-27
mango,20,250.99,2022-05-23
apple,10,10.5,2023-11-20
cherry,65,25.6,2023-02-02
bread,44,15.4,2022-02-04
pear,53,15.7,2023-01-25
mango,76,250.99,2021-02-20
cherry,64,25.6,2021-03-25
pear,89,15.7,2022-10-04
cigarettes,72,123.0,2021-10-02
pear,79,15.7,2023-06-19
mango,21,250.99,2022-10-16
cherry,76,25.6,2021-08-07
mango,80,250.99,2021-02-19
cigarettes,68,123.0,2021-04-16
cherry,29,25.6,2023-02-20
cigarettes,20,123.0,2023-10-09
pear,82,15.7,2021-03-18
apple,53,10.5,2022-09-28
mango,64,250.99,2021-10-27
cigarettes,71,123.0,2021-11-29
cherry,38,25.6,2023-04-28
pear,11,15.7,2023-06-01
pear,35,15.7,2022-04-06
cherry,59,25.6,2023-06-09
mango,52,250.99,2021-11-04
cherry,83,25.6,2022-03-13
apple,36,10.5,2021-04-30
mango,45,250.99,2023-09-28
mango,87,250.99,2022-07-27
cherry,8,25.6,2022-02-02
pear,41,15.7,2022-06-23
pear,34,15.7,2022-08-20
apple,19,10.5,2021-09-06
apple,97,10.5,2022-03-22
mango,1,250.99,2023-01-04
bread,39,15.4,2023-09-21
cigarettes,7,123.0,2022-01-21
pear,62,15.7,2022-03-01
mango,97,250.99,2023-07-28
cigarettes,18,123.0,2023-06-29
apple,10,10.5,2022-03-26
cigarettes,56,123.0,2023-07-06
mango,71,250.99,2021-05-29
bread,68,15.4,2021-08-20
mango,61,250.99,2023-04-12
pear,60,15.7,2023-04-17
cigarettes,57,123.0,2022-07-18
cherry,15,25.6,2021-10-06
mango,91,250.99,2022-03-26
cigarettes,70,123.0,2022-02-10
mango,6,250.99,2022-11-18
bread,40,15.4,2022-01-07
mango,92,250.99,2022-10-09
apple,7,10.5,2021-01-12
mango,23,250.99,2022-07-08
apple,36,10.5,2021-04-01
bread,51,15.4,2023-08-30
pear,26,15.7,2022-06-21
pear,35,15.7,2021-10-08
mango,74,250.99,2023-07-24
apple,9,10.5,2022-03-14
cherry,47,25.6,2022-09-16
cherry,55,25.6,2021-01-22
bread,7,15.4,2021-06-10
apple,98,10.5,2021-04-21
mango,22,250.99,2023-06-27
pear,47,15.7,2023-06-18
mango,38,250.99,2021-08-01
mango,43,250.99,2022-05-18
bread,70,15.4,2022-04-27
cigarettes,25,123.0,2022-02-20
bread,81,15.4,2022-06-12
pear,80,15.7,2023-01-25
bread,91,15.4,2021-08-25
bread,37,15.4,2021-06-06
bread,32,15.4,2021-07-02
pear,76,15.7,2023-04-15
cigarettes,75,123.0,2021-08-29
mango,82,250.99,2023-09-29
mango,93,250.99,2023-04-22
mango,46,250.99,2022-01-07
cherry,82,25.6,2021-11-08
bread,65,15.4,2021-04-23
cigarettes,87,123.0,2021-04-04
bread,29,15.4,2022-04-16
mango,17,250.99,2023-04-20
mango,29,250.99,2021-04-20
apple,18,10.5,2022-02-28
pear,11,15.7,2022-08-05
cigarettes,6,123.0,2022-03-05
pear,55,15.7,2022-02-07
bread,54,15.4,2021-01-22
mango,7,250.99,2021-11-28
apple,81,10.5,2022-08-08
pear,10,15.7,2023-05-20
cigarettes,71,123.0,2023-10-20
pear,79,15.7,2022-07-24
pear,67,15.7,2023-08-04
mango,56,250.99,2021-06-17
cigarettes,83,123.0,2022-10-02
cigarettes,81,123.0,2021-08-06
cigarettes,91,123.0,2023-05-02
pear,58,15.7,2023-04-28
cigarettes,65,123.0,2023-06-22
bread,64,15.4,2021-05-21
pear,52,15.7,2022-05-12
cherry,26,25.6,2023-04-11
apple,31,10.5,2021-09-20
cherry,60,25.6,2023-07-10
apple,44,10.5,2023-03-09
pear,44,15.7,2022-09-27
cigarettes,91,123.0,2022-01-07
mango,39,250.99,2022-01-07
mango,2,250.99,2023-01-10
cherry,15,25.6,2023-06-15
cherry,32,25.6,2023-05-25
cigarettes,70,123.0,2022-06-12
mango,42,250.99,2021-04-13
bread,70,15.4,2023-05-28
cherry,5,25.6,2021-01-03
pear,84,15.7,2023-07-10
pear,89,15.7,2023-11-12
cigarettes,95,123.0,2023-04-06
mango,82,250.99,2022-11-26
cherry,11,25.6,2023-06-12
mango,44,250.99,2022-07-18
cigarettes,11,123.0,2023-09-15
cigarettes,65,123.0,2023-03-06
bread,1,15.4,2023-07-22
mango,65,250.99,2023-03-20
pear,39,15.7,2021-05-06
bread,36,15.4,2022-08-18
cherry,45,25.6,2022-10-24
mango,12,250.99,2022-10-10
cigarettes,12,123.0,2022-02-02
cherry,55,25.6,2023-04-04
bread,71,15.4,2023-08-21
mango,71,250.99,2022-04-22
apple,25,10.5,2022-11-01
apple,44,10.5,2021-09-23
mango,90,250.99,2022-06-17
apple,1,10.5,2023-02-25
apple,97,10.5,2023-03-30
bread,15,15.4,2023-05-25
mango,72,250.99,2023-09-19
apple,3,10.5,2023-04-24
cigarettes,99,123.0,2021-05-18
apple,8,10.5,2021-02-18
cherry,58,25.6,2021-05-04
bread,27,15.4,2021-06-20
mango,55,250.99,2021-03-01
apple,88,10.5,2022-08-08
apple,21,10.5,2022-04-06
mango,39,250.99,2022-04-08
bread,51,15.4,2022-08-15
mango,60,250.99,2022-06-25
